sale_id,sale_date,customer_id,product_id,quantity,amount
ddd72638-de57-4971-93d3-4b1e85189a13,2024-02-07 22:29:15,CUST-8172,PROD-223,4,804.76
81aeaced-489a-4242-94f0-e5b0e4a20ad3,2024-02-25 05:35:11,CUST-4499,PROD-981,10,1187.55
8268ad0d-6237-4667-979c-319b36c5bcb8,2024-10-23 05:03:21,CUST-6870,PROD-947,5,2429.76
f6b71dd4-e948-4f25-9231-aed42404e18d,2024-04-02 00:18:42,CUST-6262,PROD-539,11,4010.1
18abab19-838e-4ae8-b70c-343c302f1ef9,2024-06-09 04:30:55,CUST-6529,PROD-592,1,301.3
c894ebf3-ada0-4b42-af1b-5ddcf1238326,2024-02-13 16:51:36,CUST-2516,PROD-208,19,772.03
bd945e8d-2600-484e-b464-ef1269dd9203,2024-09-15 17:29:30,CUST-2227,PROD-219,14,3120.92
e86fc66d-699f-4b24-8bf1-bb3d3e658ce1,2024-01-14 23:47:43,CUST-6340,PROD-103,3,389.46
c04fac7e-a269-4e5f-9fce-17657652fabb,2024-09-07 06:04:34,CUST-1719,PROD-406,11,1554.79
1202218e-808a-483f-af56-a9cbf466e9c3,2024-11-26 18:22:59,CUST-1272,PROD-270,12,1261.08
55d2bfa5-bb85-487e-9687-70347064fc65,2024-04-16 06:18:53,CUST-9603,PROD-582,9,4047.96
04270acc-0e56-48c7-8f0f-b15dc5844ea0,2024-01-19 08:18:05,CUST-9315,PROD-709,4,701.25
75a4c456-8ba1-4a66-becc-d24ddb6644ff,2024-07-15 00:45:07,CUST-5307,PROD-681,3,1070.66
7fc5894e-9c75-4681-9cba-48980597dd75,2024-01-12 19:20:19,CUST-1082,PROD-619,14,6453.66
4383ddfc-e28d-4d9a-9cb9-e8cc5da0c54a,2024-09-06 11:21:48,CUST-5976,PROD-425,20,2097.51
5f0e916e-223b-4c24-b673-19b21e25b869,2024-02-14 05:18:17,CUST-9655,PROD-875,6,1984.14
b7b1fcde-23c8-497d-a3bb-fcd3e1a6654f,2024-05-08 17:05:31,CUST-4550,PROD-435,10,1991.53
de38aeb3-b95e-4d1e-9b3a-07c6bf7cd46f,2024-06-10 15:21:49,CUST-8429,PROD-826,12,1100.47
786264dc-dd4e-43d7-be61-fc8a3ab43030,2024-07-09 06:02:40,CUST-9645,PROD-868,14,4323.8
acdc5acc-d0b2-4032-8f41-ffb992e27816,2024-10-13 15:02:07,CUST-9723,PROD-137,5,2113.98
1482c6ea-aa89-4747-aeb2-6f939d769de7,2024-09-17 04:29:57,CUST-1969,PROD-869,6,1218.21
6a46d09d-dd0f-42e9-90b2-700c6eee4fcf,2024-05-19 19:07:21,CUST-8010,PROD-672,14,1535.0
a95f7ab4-1669-437a-961c-835c7c929e89,2024-11-05 16:55:17,CUST-4640,PROD-449,7,552.77
a0f466a3-6332-4736-a530-1778c4d59c2f,2024-03-25 19:28:07,CUST-6743,PROD-465,17,4713.27
a27655fc-3270-4182-967d-853456281f11,2024-12-14 05:04:04,CUST-9018,PROD-291,15,6671.84
03a3ebf4-54be-41ef-bf18-c8b308a61939,2024-10-25 00:20:13,CUST-2625,PROD-563,19,6333.29
0d67566c-3e35-46c0-a266-514d1e5fcc00,2024-05-11 00:34:43,CUST-1734,PROD-429,17,2452.07
bce7a616-9dbd-4b44-b383-0a387636dc09,2024-09-28 03:41:38,CUST-8621,PROD-613,17,2802.46
946dd510-5cb9-4ca4-8c47-a1b856fe2830,2024-09-21 18:50:08,CUST-5510,PROD-764,9,2892.05
5cefbce1-717f-4430-aa07-ff91c3fd062a,2024-02-06 08:41:50,CUST-2716,PROD-168,10,4376.62
41dfcae2-6e0b-4a4e-9bcf-d9fac1b66a0e,2024-08-07 08:04:53,CUST-3867,PROD-831,12,3929.43
1590841f-a02c-4aec-bc0f-a0117fe38031,2024-02-19 07:34:37,CUST-3093,PROD-872,19,6665.28
df938b61-d0a5-4442-a1c9-4ffcf836233d,2024-01-22 03:34:04,CUST-4530,PROD-783,17,5057.86
c02bff3e-ca1b-45c9-8245-cd96859fb8a9,2024-08-27 19:28:00,CUST-5834,PROD-847,1,446.98
fd4984a3-06bd-41f6-943f-3a6e61dbbf5e,2024-02-28 17:27:48,CUST-6534,PROD-695,17,6925.51
46be0911-1895-44b6-8459-75b9f9d609cc,2024-04-20 07:35:52,CUST-2294,PROD-750,11,5431.31
1b9d4816-cfaf-44a0-8e06-be20832d8be5,2024-08-25 02:11:38,CUST-4045,PROD-611,7,3368.37
4669051c-cf8f-402e-80b7-781e2a310759,2024-08-10 07:28:02,CUST-6747,PROD-575,9,90.15
e25e7ae0-cd29-41a9-8946-842722efc4f5,2024-02-17 19:12:28,CUST-8911,PROD-997,19,6418.51
8e56da6b-29de-40ed-81e3-d044d53ea381,2024-09-05 02:28:10,CUST-1349,PROD-571,19,5087.09
4780c1a4-4296-47ff-860f-10be0158592d,2024-05-11 03:06:53,CUST-5458,PROD-973,9,4207.86
65aebf46-eb44-4b22-b075-3d5321323d35,2024-01-21 09:49:23,CUST-3947,PROD-926,18,3142.71
4575bd33-89d3-4258-bb5b-acfd818e665c,2024-10-06 22:34:11,CUST-8520,PROD-117,11,4953.18
a9c70ce0-c500-4010-a4f5-7ba4a9fb8815,2024-01-30 01:01:32,CUST-8513,PROD-415,15,2737.86
b1e64ec4-7375-42c4-bb83-5f61d336e46c,2024-01-08 14:35:29,CUST-6495,PROD-877,10,3999.26
6aa3b8ad-aa76-4732-8d2c-563bb7e849e8,2024-02-19 06:12:27,CUST-7166,PROD-851,3,1434.01
f6222ddc-aa9d-4284-99b7-7b03c7c0dde4,2024-06-09 17:10:51,CUST-6934,PROD-515,10,1195.67
330e989b-6528-48e0-b7d7-702875ec6a53,2024-08-14 01:10:03,CUST-2181,PROD-765,18,6251.47
227c3dde-e4a3-4683-a19e-3923584499d4,2024-05-17 08:45:51,CUST-5335,PROD-251,17,7773.51
493f681b-8b30-4ea3-8014-73a20bfc56f7,2024-08-24 04:02:14,CUST-3680,PROD-803,7,3105.35
2c4edbc8-365a-4fe8-8219-ae6e27d3e9ab,2024-02-16 05:34:55,CUST-3742,PROD-900,5,1339.63
ded8ef65-a8c3-4dec-a98c-a70cb6ab1254,2024-12-22 15:05:20,CUST-8405,PROD-639,9,3802.15
de4de961-733b-437d-9b1b-f1fde57e0e3e,2024-03-03 21:53:21,CUST-6090,PROD-563,18,2594.7
dd8c87d0-e21a-472d-9649-8bdd274730ce,2024-12-29 18:42:39,CUST-5696,PROD-454,6,2584.41
51d724d6-0b3b-4460-9c81-a78b66c6a0f9,2024-07-28 14:25:24,CUST-9100,PROD-406,16,6031.69
1f6bd701-7edf-4ac5-b3c5-96daa332c13e,2024-01-23 23:32:02,CUST-3070,PROD-517,7,2216.29
9b370e18-d4be-4ee6-aca1-6cc2c29d9dc3,2024-05-19 06:20:01,CUST-1613,PROD-621,17,7155.61
838ebcf1-9720-4cb6-b3fc-c67429e159ba,2024-02-21 02:44:29,CUST-5331,PROD-306,4,666.33
55106eec-b5a2-478f-b405-680d5a567a32,2024-07-30 10:42:05,CUST-2282,PROD-458,12,5576.2
dd917a44-5835-451c-a75f-0c5a41d300cb,2024-08-13 13:44:13,CUST-2792,PROD-377,15,3870.13
d2169a3c-402b-4069-9af6-52399649c616,2024-07-20 03:56:57,CUST-5336,PROD-703,7,2158.49
a1d6227b-2b21-4c2d-a72c-fa1b7b57b03d,2024-08-27 10:23:20,CUST-9323,PROD-559,5,2077.59
8443b365-c54b-4745-a8bc-8b78624bfbd4,2024-12-19 10:11:50,CUST-2978,PROD-933,7,2941.56
0b3d680d-b435-4de8-a1d8-996aa192899f,2024-08-29 06:59:50,CUST-9237,PROD-135,8,3925.48
88f2a73b-1896-4c00-b57c-1e33636e8f83,2024-03-10 22:36:14,CUST-6232,PROD-588,5,1363.79
e11b110d-a95d-41ff-87bc-9e4f7ba19569,2024-01-25 09:04:23,CUST-7090,PROD-892,13,3401.4
9a46ffc5-d940-4c72-af09-8582b2cddc33,2024-07-04 20:23:39,CUST-6937,PROD-435,6,133.7
4ad869c2-b995-430d-b29e-8acf50621070,2024-01-18 17:04:48,CUST-1135,PROD-617,4,1069.29
87dc2c0f-6ea2-4ce7-926d-1d833599ff7c,2024-02-07 13:57:49,CUST-6383,PROD-653,4,862.77
49dc8dd5-7562-4a2d-960d-a14eebab8fc0,2024-06-03 21:47:57,CUST-8100,PROD-941,1,491.48
4d803369-56cc-411f-9c53-ba240ffddc15,2024-03-25 07:16:17,CUST-5035,PROD-165,7,2788.15
7b7f7529-b8e7-41e5-bf7a-c95d7bc91545,2024-10-31 14:49:19,CUST-4057,PROD-335,12,163.76
f939b215-fe4e-4c6c-b215-3510412b8390,2024-12-08 05:45:00,CUST-3208,PROD-575,18,927.46
f1c202fe-9d51-4878-83dc-668006db25fa,2024-07-16 08:10:32,CUST-4694,PROD-468,14,5284.14
d52c4c1e-2ea9-47d6-95ab-5478048c9929,2024-10-18 19:20:51,CUST-5436,PROD-835,19,1163.82
06f36481-daff-4f3f-a9c5-a79e0f81d858,2024-10-25 06:44:42,CUST-8386,PROD-901,5,1102.72
b92041fa-bf9f-47aa-a9d8-8650d902aa1b,2024-01-12 19:19:55,CUST-4916,PROD-609,1,482.82
da4e7e96-9dd8-4adb-8476-df448ed2d687,2024-10-19 07:57:20,CUST-2584,PROD-302,12,4151.79
6044e9b3-2725-465d-96b5-8d2fd4840782,2024-02-20 14:35:42,CUST-3827,PROD-700,16,5733.19
ae8bd615-5480-4ac7-bd2b-c54a24c5b048,2024-07-10 02:37:19,CUST-3454,PROD-767,13,2572.56
4acdc743-a05b-4063-b954-dbaa093191f7,2024-02-24 00:36:45,CUST-4975,PROD-432,10,1983.37
ab899ee7-6768-4fa2-a213-2a5355a35f53,2024-11-01 19:13:44,CUST-2067,PROD-254,13,6207.05
beef19fa-7137-4092-ac5e-9fdf17b8c265,2024-09-03 20:50:32,CUST-9558,PROD-461,6,1962.56
37102aa8-82b5-4dca-9acc-48ee2404c172,2024-07-10 02:48:41,CUST-1122,PROD-470,9,2373.84
3854d24a-ad5d-492d-9787-164284911842,2024-08-17 16:20:40,CUST-8231,PROD-764,16,3081.52
5c8bf2ab-6312-4fd2-b92e-12ce20bcb65f,2024-03-07 05:56:28,CUST-7327,PROD-346,4,1714.76
c8e6a48e-2cfd-43d0-a9e1-8004e6b37df5,2024-04-14 03:33:54,CUST-9474,PROD-929,12,4490.03
9e291670-7d37-4734-918f-97f7a477f920,2024-07-06 23:44:18,CUST-3198,PROD-713,9,522.9
e0242764-37c9-429d-8bb4-120dd08bc9a4,2024-03-08 22:00:39,CUST-3576,PROD-475,1,396.11
c5ac426a-6074-49cf-9875-7aa7194dadec,2024-09-13 19:47:49,CUST-7388,PROD-560,20,8431.26
bc1abfe0-4364-4f16-90c6-25cc67fca60f,2024-04-23 01:11:07,CUST-6921,PROD-768,7,1729.84
7b83cc48-2e8f-4d0a-96a7-cdae830badc6,2024-09-16 14:40:49,CUST-9024,PROD-682,13,5194.83
e997ac9a-1f85-4799-a204-88da229a728c,2024-09-26 06:31:54,CUST-6471,PROD-865,8,2907.67
639f17e7-e9ee-429f-98c6-de8198da7597,2024-07-23 07:53:13,CUST-2780,PROD-182,12,4975.9
8ea8939e-b26b-4e0d-b97c-f2b5a18845c9,2024-10-31 19:33:10,CUST-6654,PROD-666,6,232.85
1a1d32cf-9ded-4062-92fe-e9261cd9dbd1,2024-08-25 19:41:19,CUST-3003,PROD-175,10,531.93
83b95bf2-2261-48c6-95fa-f8eb8dbc26a9,2024-06-15 03:46:48,CUST-3607,PROD-179,17,623.44
ae005d9e-282e-4847-8015-f236be3e1f4d,2024-10-14 11:44:28,CUST-3731,PROD-985,9,3944.45
ebe88eba-3028-4ebb-81b9-61724a5d98c1,2024-02-06 23:26:15,CUST-2204,PROD-559,12,5990.39
dd6dc98f-95e0-4b3c-8c1c-d20239162f00,2024-02-05 13:52:58,CUST-4064,PROD-184,4,1103.95
3308edab-0368-4cae-8334-b811e73e8bf9,2024-06-22 11:22:12,CUST-6063,PROD-223,18,3286.0
d0d09471-fc4e-4126-98a9-5275df176a28,2024-08-09 01:57:25,CUST-8538,PROD-139,15,5867.63
94b99e91-4898-493d-acb9-b6c17bd2aa02,2024-03-30 16:01:55,CUST-6358,PROD-400,6,1130.29
b9a74057-9106-488b-bb46-0690cfcafc4d,2024-09-14 02:14:37,CUST-1670,PROD-953,4,1286.08
a916835f-c4f4-4192-b4f7-eb04602b82ad,2024-09-03 19:21:15,CUST-4617,PROD-598,13,628.06
e95dbdae-7138-4c7d-b3f4-ba68d0e17064,2024-04-24 05:11:27,CUST-3531,PROD-842,6,465.39
53476b64-8d47-4594-b4e0-0fdaf31f5132,2024-11-21 06:04:43,CUST-5147,PROD-355,8,2693.96
6427783a-fba0-4fca-8bba-bc4889af5f6c,2024-06-18 11:39:44,CUST-9568,PROD-435,4,1666.94
33ba5ec5-28fd-4488-9a87-d28a2dbf0f41,2024-04-27 20:16:27,CUST-5402,PROD-560,8,1773.83
00141039-017f-44c6-a218-07779c8f8efb,2024-11-05 08:08:31,CUST-4249,PROD-761,4,410.42
e69f74dd-ae88-46f2-8ecf-21eb970841d9,2024-06-09 21:38:53,CUST-4414,PROD-876,6,2168.63
97fe88f8-ad71-4359-80b4-e34c646cf3e6,2024-02-07 04:28:08,CUST-1665,PROD-135,13,2545.0
3aeb40c2-d348-43ca-940e-3fcb7c66d335,2024-01-30 21:30:39,CUST-9936,PROD-480,14,5399.92
fe4b5d97-6660-40ca-b080-d8b95c5bf10b,2024-08-16 00:37:03,CUST-3460,PROD-372,20,5334.13
84ec9204-12d3-4ff3-9845-d672cabeb1f4,2024-06-11 05:07:38,CUST-9857,PROD-677,8,986.68
f33bef50-fda3-4bb1-9ffc-629b8598dc6e,2024-04-27 09:49:43,CUST-6264,PROD-932,3,1303.47
ad4739de-aea9-4bad-b5dc-810a4f3b7299,2024-01-17 05:53:13,CUST-1189,PROD-251,15,2960.5
b9bc086e-cd8a-4286-b688-6a33253a7efa,2024-07-19 16:24:29,CUST-1514,PROD-244,13,626.21
03ce2e62-c1c4-423d-9a96-2626643b38d1,2024-05-10 05:19:23,CUST-2236,PROD-133,8,2023.85
d1e6d029-4c59-46d5-b06c-8296ae7c94f3,2024-06-22 00:00:08,CUST-2771,PROD-572,5,420.45
635a7161-367d-408b-aa4c-022f96c734f0,2024-11-05 02:00:09,CUST-6810,PROD-587,14,4967.08
a2af24fc-ff79-4f81-b953-9ca7492bdb5d,2024-07-23 10:45:33,CUST-8587,PROD-549,4,1381.66
ef4028f0-68ce-469c-954b-37acac9f18fe,2024-11-08 16:42:50,CUST-6092,PROD-539,15,1991.71
1b78d8c7-42e4-4689-8642-8130aae81021,2024-02-13 19:34:36,CUST-5330,PROD-963,15,3436.66
d6fe4d7b-9dde-4ac1-b76e-dea52fd6029e,2024-01-18 00:43:28,CUST-4214,PROD-333,15,7446.27
a3cd5935-2198-4faf-bc79-56587bad7762,2024-02-08 16:05:54,CUST-4478,PROD-208,8,1951.93
798e7109-bfb0-419d-93d4-f3832be49bc8,2024-08-14 23:26:47,CUST-1105,PROD-976,12,2427.21
765cc787-34c2-4548-a9e8-7298ac3e5ae0,2024-09-01 00:24:17,CUST-1928,PROD-510,16,1784.82
fbf09a6b-ee3a-42ed-a6ca-375a6b1c391d,2024-09-20 13:17:18,CUST-7250,PROD-607,19,9273.26
a9dce29f-5f6d-43bb-b0e1-0ed09e9e1cc2,2024-04-21 19:48:38,CUST-4513,PROD-417,9,2461.59
1ff99216-b5e1-4bd6-bcdd-a27e345ec45a,2024-09-03 01:48:39,CUST-8740,PROD-509,13,2345.68
dea1c5da-e4fc-4070-b982-55cda1ab9af8,2024-04-30 13:31:20,CUST-2801,PROD-577,9,2490.46
0b52d604-d09b-4b7e-ae5c-911752edd367,2024-08-05 11:11:56,CUST-4613,PROD-966,13,606.2
13edc4d4-10ec-42b4-806a-8fcffe9ff975,2024-04-01 14:12:19,CUST-9260,PROD-447,6,1391.38
060fde1d-180f-4b02-a27d-e36c8b3109f7,2024-12-01 09:18:36,CUST-3843,PROD-751,18,2384.59
5318b296-8d28-45fa-bbcf-e7f5b59e0e88,2024-09-18 18:32:42,CUST-2201,PROD-781,14,280.56
522699e5-7ac3-406f-8eeb-dbe2c9e76b91,2024-09-04 06:34:46,CUST-3216,PROD-874,12,5373.87
0850371a-0ee9-4af0-a5f2-645b29b839fd,2024-07-30 09:24:25,CUST-6715,PROD-162,13,2975.16
a7e9b34b-9071-4dc7-8067-7a09e7551041,2024-05-19 09:37:30,CUST-7702,PROD-594,12,1307.51
22480a91-7ff9-46b3-84f4-1e814e21e48b,2024-10-09 03:59:02,CUST-4144,PROD-770,8,3618.53
65e1ebc0-5512-42f4-bb34-53f463b66b36,2024-07-21 17:00:57,CUST-2440,PROD-379,8,1257.74
1348eebd-7057-40f0-ab19-d1f92d900203,2024-08-12 13:40:02,CUST-1383,PROD-318,6,2897.81
322fb5a3-8f4b-418b-af39-33729a0af8ea,2024-07-23 00:33:56,CUST-1140,PROD-223,13,5710.89
95e91b03-daa4-405d-bfb3-df1888327530,2024-10-08 17:58:21,CUST-8604,PROD-672,10,996.76
3edd719e-5e95-4141-9378-1332d85906a3,2024-11-11 03:54:31,CUST-7348,PROD-621,6,887.35
1b9660b2-ca52-4721-98f2-c699e7df48a0,2024-02-15 12:12:37,CUST-9327,PROD-362,12,2203.0
6d2e789a-c082-4b30-94a0-7970d16dd944,2024-01-29 03:02:49,CUST-8813,PROD-297,17,7077.05
45881053-63c7-4f52-a6ca-255a1ae5c6c1,2024-01-27 13:42:12,CUST-6063,PROD-776,5,136.69
ba579a57-94a2-4ede-b542-63242ba73db3,2024-03-04 18:21:04,CUST-5893,PROD-749,7,2784.29
595228fb-48c5-4723-9f53-ef913f2ab053,2024-01-24 18:33:10,CUST-4937,PROD-267,13,5475.14
6580a4d8-3bfe-4efa-93c6-1c89fe36f4d3,2024-01-03 12:08:09,CUST-3992,PROD-754,4,1031.7
c0aab095-8ace-4ed0-b691-0e5b5f03bd99,2024-12-08 15:52:51,CUST-9144,PROD-776,1,20.4
b87fc497-0921-4197-8127-a669ba4c63c8,2024-10-02 17:38:52,CUST-7079,PROD-863,3,941.45
108fb6b2-758c-4f30-ba1f-bb64c76ee514,2024-05-31 16:10:07,CUST-9827,PROD-957,17,5544.38
e143d4a9-adb3-4028-8424-a635c786ea45,2024-03-06 05:18:52,CUST-5608,PROD-577,11,3969.64
394d2e3a-4364-4a4d-9bc6-b30de237b403,2024-01-25 16:12:00,CUST-9165,PROD-512,10,4881.75
c21b8069-21e2-4e72-b15b-cca2f8d6fd1f,2024-01-19 16:58:13,CUST-6795,PROD-284,2,329.42
9528f30c-624e-44c2-8be2-2d7da6109967,2024-01-01 00:26:30,CUST-6836,PROD-898,16,1646.11
de686fb6-a36d-4199-89f2-7131b0db9a28,2024-12-06 17:32:13,CUST-2192,PROD-233,17,4634.52
d2c8c112-e3e3-4851-a77c-d5597104e7a2,2024-10-20 03:30:53,CUST-7808,PROD-414,2,230.45
a6205c38-6fa3-427f-be42-4f818e3b75f7,2024-02-14 13:28:24,CUST-5882,PROD-584,8,2237.59
73b6cd61-25ff-40e2-92fb-9b69e12d4d2f,2024-11-13 13:23:07,CUST-6986,PROD-233,19,7820.88
a48465c7-0cb4-45e9-b1de-cc60ba7bef56,2024-10-25 14:02:16,CUST-8033,PROD-600,1,475.82
29a42bf0-98aa-4782-bcf2-ec076f210ba8,2024-04-22 16:08:13,CUST-7020,PROD-942,11,547.32
5d43e4a8-e7d2-4f53-984d-c544d01b30ef,2024-06-24 04:53:39,CUST-2019,PROD-123,20,5769.51
a8d9721c-05e4-4fb3-a5dd-a9fa95e243c0,2024-08-21 01:58:33,CUST-7973,PROD-466,3,1456.15
a2a9748e-3b1d-4ceb-adb5-4567012763ba,2024-04-08 21:46:46,CUST-4563,PROD-879,5,642.2
b35bdedf-91fc-40eb-9aa9-fba2ab37bf19,2024-12-20 00:59:07,CUST-4356,PROD-740,14,4728.58
d2ba0f4c-9694-4b4b-a3b0-74fd31602fd5,2024-01-06 13:07:38,CUST-4933,PROD-308,11,2293.1
0811bdf6-7296-43fc-b929-ff1c3bfca792,2024-01-10 05:36:52,CUST-4472,PROD-723,13,3808.92
aa029552-3e46-44d1-ab7a-40ae3fd5538b,2024-02-02 20:39:15,CUST-2830,PROD-624,13,3464.61
d477de14-55a9-49b5-b3ae-de8dc2f657d7,2024-07-08 17:43:01,CUST-6106,PROD-939,18,2682.62
5019bd1f-67b3-489d-bb70-365e9f0a1b67,2024-01-26 02:13:50,CUST-3349,PROD-981,11,5449.82
dbb2b9a2-9af2-425a-b527-e322320c9640,2024-06-24 12:40:51,CUST-3301,PROD-194,4,1248.29
b10788a9-b810-40f3-a40b-8c9bd828a16a,2024-03-25 14:56:04,CUST-8999,PROD-815,20,8698.37
153153f7-324b-44d9-8873-ffed29b03214,2024-06-15 08:33:20,CUST-6621,PROD-298,7,844.3
528f2dc6-26a2-42e0-b8e4-b5ef82e2dc82,2024-03-20 01:41:35,CUST-7981,PROD-399,16,7623.97
b1a3f1fe-2bc7-460f-9743-c7bdff088690,2024-11-03 21:01:43,CUST-9243,PROD-629,7,1222.72
66be4c2a-fbce-4d97-9373-24ef12030926,2024-05-06 05:11:22,CUST-3422,PROD-184,17,6554.08
8843af31-0eeb-4b6d-94fd-9eb07d7f58f3,2024-12-14 15:47:20,CUST-3646,PROD-247,7,2370.71
f9e13a4c-8922-40e4-8158-318556d1792b,2024-05-04 01:05:59,CUST-9177,PROD-529,2,707.76
29deb1fd-5e8c-4994-b685-aa415ea39330,2024-02-11 19:37:05,CUST-7511,PROD-561,7,2701.54
63849257-9b86-467d-b027-556deb4032c3,2024-05-01 18:48:49,CUST-2852,PROD-869,20,1573.58
105cfee8-fc00-490b-b454-9aaa3e339dca,2024-04-14 11:21:51,CUST-4035,PROD-921,10,2799.63
9d6df020-9222-48a9-89ae-dfc46719c108,2024-08-06 03:24:05,CUST-8510,PROD-819,4,905.05
a76d6737-905c-461b-9a57-1193443921a4,2024-07-09 23:22:11,CUST-8913,PROD-271,10,4272.77
559b4e99-efd1-4dd6-8f44-0a07e29dfbd7,2024-02-23 22:54:50,CUST-8744,PROD-222,20,4904.48
8f86b443-e145-4e56-bbdd-3f710d0d8439,2024-06-02 11:20:35,CUST-8215,PROD-268,15,5223.32
12a47c68-513c-4941-b84e-959d3da89cb8,2024-04-07 14:03:22,CUST-1875,PROD-435,13,6088.02
c4973b1c-de2b-4c7b-969a-67de95718db1,2024-09-18 09:36:05,CUST-1782,PROD-648,7,2012.44
a3bee73f-440e-4fae-9adb-a7b664f5b5a7,2024-05-05 01:39:46,CUST-2309,PROD-644,9,3815.65
01f7dd35-83df-4364-a3ea-618c0fe7ba32,2024-02-04 15:49:39,CUST-5783,PROD-785,7,1892.68
b25fe186-a2be-4b3a-ab8e-fb9a7372f5c9,2024-04-26 21:35:29,CUST-7482,PROD-436,2,483.24
1886edb9-febb-4915-b08b-e04ff7e78cf3,2024-01-06 23:58:37,CUST-5317,PROD-751,9,3714.19
de9709dc-47de-4aae-86c8-1ca6714593c5,2024-02-14 11:48:35,CUST-2269,PROD-884,11,2955.63
b0c1fdf4-1b2a-491e-bd1e-6594b0ca6414,2024-01-19 04:55:19,CUST-3334,PROD-897,19,5414.92
864f8c0a-9aa4-4e0c-9a28-f74dec807d24,2024-10-19 12:54:05,CUST-6337,PROD-184,4,1225.09
8af6a0f1-3a9d-4ef5-8a2b-6d0de9c7c6a6,2024-12-06 16:58:36,CUST-8675,PROD-493,11,4029.89
d373dfd0-6467-443b-b63d-8df900ad6abf,2024-11-02 21:35:10,CUST-9048,PROD-162,3,762.33
0918bff1-f34f-4f76-bc5a-d4b4edd3aa92,2024-11-09 19:22:36,CUST-2846,PROD-311,16,5326.66
cff807d7-899f-434e-b459-a8bec2b551fe,2024-10-16 01:34:43,CUST-1139,PROD-399,20,928.88
92c86686-bcf0-4bc5-9900-22d3d9b8543d,2024-07-12 00:56:09,CUST-2664,PROD-970,5,1512.15
c29c8d6d-0ec2-461d-b1a1-12d19566a676,2024-04-15 20:32:57,CUST-6423,PROD-858,14,3945.28
62ddbb4a-cc1a-4074-a992-3d880f648f1b,2024-10-27 17:18:47,CUST-8846,PROD-611,16,860.88
61ac35f7-8f35-48bc-91f4-632b52e97683,2024-05-10 03:07:39,CUST-3373,PROD-945,9,3781.92
ce0ba4b7-097e-4620-b1ed-e0a2ceb27c9e,2024-01-22 08:42:33,CUST-2439,PROD-100,11,3541.92
69c54ed7-a971-45b9-b5a8-4c3ff4532c39,2024-02-06 09:33:58,CUST-1359,PROD-643,16,3315.19
29d4bad5-801c-401e-b354-f8e3d5e80f54,2024-05-23 07:40:33,CUST-8519,PROD-766,11,4516.84
04295aeb-f05a-4101-ba6d-961d4632859f,2024-03-24 11:06:06,CUST-5012,PROD-562,7,2267.1
fa322b75-0cc7-4dfc-81c8-0cf5b2eea14e,2024-07-19 14:55:11,CUST-7891,PROD-733,2,251.54
f038877d-d934-434e-9b7e-be3c56d147e2,2024-11-02 12:04:11,CUST-9775,PROD-588,8,183.76
e4f1ee20-b52e-4bab-8c93-5c32213db9fe,2024-08-14 22:53:28,CUST-8433,PROD-179,14,6191.57
c79920aa-8216-41f8-905b-5dd8ec22f988,2024-10-24 02:58:12,CUST-4933,PROD-875,4,574.52
25004ad9-40fd-4367-ab07-cc052385576c,2024-07-18 04:43:15,CUST-1215,PROD-846,10,332.24
f07a401a-5cfb-456a-9aad-66e6b7d54825,2024-03-16 02:29:48,CUST-2019,PROD-930,1,46.75
af2963cc-1e03-4d4e-afb7-50da8e9f3be3,2024-04-02 01:08:51,CUST-9410,PROD-717,18,4108.8
d6ae138f-24b4-4104-8715-58bb82fd4e86,2024-05-27 00:15:20,CUST-8041,PROD-990,14,1811.92
94fbe600-8926-461e-8c82-025e05209925,2024-06-26 17:15:40,CUST-5278,PROD-896,18,639.25
c4e432f4-afef-4185-924e-e93d76c80769,2024-05-03 02:36:27,CUST-9136,PROD-472,8,562.44
091b8a59-358d-4e75-9d3a-2e1e4a93189b,2024-07-29 00:53:53,CUST-8951,PROD-513,2,524.43
76972098-6522-4c71-a4ae-0684a1655501,2024-03-01 07:13:50,CUST-8189,PROD-936,7,3070.18
163009a7-751c-4f5a-9386-79c81cbf9241,2024-11-30 05:58:56,CUST-9407,PROD-218,3,856.07
09d6720e-dc18-45b9-b6bd-a9d6a3dea694,2024-11-06 14:23:14,CUST-8964,PROD-207,14,251.88
e0849ea9-fabd-4c39-9836-309b8edbe645,2024-10-15 00:08:56,CUST-7076,PROD-740,20,2255.08
08c14eec-77db-42d8-8f3b-401343d8f42d,2024-10-23 17:17:43,CUST-5076,PROD-394,7,3119.77
dccb1333-69ae-493a-9163-ba536f4fbb4a,2024-12-18 20:43:10,CUST-8735,PROD-852,1,296.24
0af14f37-486b-4e37-8333-fd4f936b8d49,2024-01-13 23:35:08,CUST-9410,PROD-269,10,1471.7
55929d28-39ab-41bf-bc3b-772db291ca7a,2024-12-23 06:21:24,CUST-8931,PROD-469,1,495.48
6122fe82-fce6-4fff-a98d-fa547f190f50,2024-03-12 10:41:10,CUST-4411,PROD-359,6,1671.18
0ae1d097-3ac6-4b30-9d26-4f8869e51633,2024-09-24 21:00:33,CUST-8997,PROD-533,3,1010.4
53a976a3-eed1-4ae2-b30d-d727415f5fe3,2024-11-03 12:00:03,CUST-2505,PROD-316,19,4050.33
075c3311-d868-4a3f-af93-a2a8966528be,2024-06-28 12:45:34,CUST-2484,PROD-664,10,2415.54
